Age,Income,Outage_sec_perweek,Gender_Male,Gender_Nonbinary,Area_Suburban,Area_Urban,InternetService_Fiber Optic,InternetService_None,Phone_Yes,OnlineSecurity_Yes,DeviceProtection_Yes,StreamingMovies_Yes,OnlineBackup_Yes,Churn
59,115405.2,10.65683,0,0,1,0,0,1,1,1,0,1,1,0
70,9901.11,9.49165,0,0,0,0,0,0,1,1,1,1,1,0
24,56591.47,7.924796,1,0,0,1,0,0,1,0,0,0,0,0
60,10521.06,5.310665,0,0,0,0,1,0,1,0,1,0,1,0
38,44828.91,8.501293,0,0,1,0,1,0,1,0,0,0,1,0
68,87243.94,11.52485,0,0,1,0,0,1,0,0,0,1,1,0
37,44792.39,8.625992,0,0,0,1,0,1,1,0,1,1,0,0
79,25315.11,12.11202,1,0,0,0,1,0,1,1,0,1,1,0
81,56875.65,7.536421,0,0,0,0,0,0,1,0,0,1,1,0
89,27155.66,16.4535,1,0,0,1,1,0,1,1,0,0,0,0
78,60256.74,8.059137,0,1,1,0,1,0,1,0,0,1,1,0
66,18020.93,9.609291,1,0,0,1,1,0,1,1,1,1,1,1
78,38792.69,9.050694,0,0,1,0,0,0,1,0,0,1,1,0
62,945.47,8.314029,0,0,1,0,1,0,0,0,0,1,1,1
22,26451.48,9.17938,1,0,0,0,0,0,1,1,0,0,0,0
57,36374.44,9.099766,0,0,1,0,1,0,1,1,0,1,1,0
77,124735.8,7.238898,1,0,1,0,1,0,0,1,0,1,1,0
54,22871.91,9.241893,1,0,0,1,1,0,1,1,0,0,1,0
43,37989.78,6.088598,1,0,0,1,0,0,1,1,0,1,1,0
85,36987.9,14.85701,0,0,1,0,0,1,1,0,1,0,0,0
75,29161.86,12.09365,1,0,0,0,1,0,1,0,0,1,0,0
51,87206.32,12.65671,0,0,0,0,0,1,1,1,1,1,1,0
31,44761.66,16.16919,1,0,1,0,1,0,1,0,0,0,0,0
70,23622.45,6.335191,1,0,0,1,0,0,1,0,1,0,0,0
60,52354.35,4.939062,1,0,0,0,0,1,1,1,1,1,0,0
34,34352.36,7.470028,0,0,1,0,0,0,1,1,0,0,0,0
27,57922.83,12.67625,1,0,1,0,0,0,1,0,1,0,1,0
60,51591.16,15.17395,1,0,0,0,1,0,1,0,1,0,0,0
45,14253.48,9.941965,1,0,1,0,1,0,1,0,1,1,1,0
21,14474.74,15.72313,1,0,1,0,0,0,1,0,1,1,0,0
76,81311.64,13.93608,1,0,0,0,1,0,1,1,1,0,0,0
71,13044.82,13.76037,1,0,0,0,0,1,1,0,1,0,1,0
46,24925.09,10.20264,1,0,1,0,0,0,1,0,0,1,1,0
31,28229.96,8.910387,0,0,1,0,0,1,1,0,1,0,0,0
57,28554.11,9.52118,1,0,0,1,1,0,1,1,0,0,0,0
75,7503.93,12.05761,0,0,0,1,1,0,1,1,0,1,1,0
85,104931.3,7.620545,1,0,1,0,1,0,1,0,1,1,1,0
34,15548.43,10.80098,1,0,0,0,0,0,1,0,0,0,0,0
52,39800.89,14.37339,0,0,0,0,1,0,1,0,0,0,1,0
79,23513.42,11.21728,0,0,0,1,1,0,1,0,1,0,0,0
79,60196.97,8.320959,1,0,0,1,0,0,1,0,0,0,1,0
25,30352.63,9.34142,1,0,1,0,1,0,0,0,1,1,0,0
61,60511.95,12.13357,0,0,0,0,1,0,1,0,0,0,0,0
75,21198.04,15.29214,1,0,1,0,1,0,1,0,1,1,0,0
32,11981.69,10.51434,0,0,0,1,0,0,1,0,1,0,0,0
35,36965.48,10.02068,1,0,1,0,1,0,1,0,1,1,1,0
62,38139.38,12.64941,1,0,1,0,0,1,1,1,0,1,0,0
39,46605.04,4.815435,1,0,0,0,0,1,1,0,1,0,1,0
24,43152.51,10.96828,1,0,0,1,0,0,1,1,0,0,0,0
20,64212.33,12.25402,1,0,1,0,0,0,1,0,1,1,1,1
78,12958.97,13.15864,0,0,0,1,1,0,1,0,0,1,0,0
30,25702.76,3.143798,0,0,0,1,0,0,1,0,1,1,0,0
87,57937.88,10.13562,0,0,0,1,0,1,1,1,0,0,1,0
39,44565.15,8.432151,1,0,1,0,0,1,1,0,1,1,0,0
64,30466.06,8.669616,0,0,0,0,1,0,0,0,1,1,1,0
34,18848.82,10.31104,0,0,0,1,0,1,1,0,1,1,0,0
40,9389.63,12.15902,1,0,0,1,1,0,1,1,0,1,1,0
61,50676.79,14.47735,0,0,0,0,1,0,1,1,1,0,1,0
79,13663.98,12.57414,0,0,0,1,1,0,1,1,0,0,0,0
25,51295.85,4.289739,0,0,0,1,0,0,1,1,0,0,0,0
81,28986.88,13.7377,0,0,0,1,0,1,1,0,1,0,0,0
85,67319.03,7.197183,0,0,0,1,0,0,1,0,1,0,0,0
69,38343.18,13.03,1,0,1,0,0,0,1,0,1,0,0,0
60,3308.31,9.696143,1,0,0,0,1,0,0,0,1,0,1,0
19,28887.1,13.04317,1,0,0,0,0,1,1,1,1,0,1,0
64,16836.27,6.238726,0,0,1,0,1,0,1,0,0,0,0,0
28,67999.24,8.564499,0,0,1,0,0,1,0,1,1,0,0,0
80,3328.23,14.90964,1,0,1,0,0,0,1,0,0,1,0,0
55,47824.43,4.446464,1,0,0,1,1,0,1,1,1,0,1,0
33,82263.4,10.6619,1,0,1,0,0,0,1,1,0,0,1,0
74,22610.64,10.04493,1,0,0,0,1,0,1,0,1,1,1,1
34,30369.33,8.580033,1,0,1,0,1,0,1,0,1,0,0,0
70,9416.77,11.68265,1,0,0,0,0,0,0,0,1,1,0,1
40,116303.0,13.00405,0,0,1,0,1,0,1,1,1,1,0,0
81,29516.52,4.071444,1,0,1,0,0,0,0,0,1,0,0,0
45,60915.52,9.039072,0,0,0,1,1,0,1,1,0,1,1,0
50,69785.23,14.24574,1,0,0,0,1,0,1,0,0,1,0,0
34,8316.09,15.17632,0,0,0,1,0,0,1,0,0,1,1,1
50,13238.2,12.39145,1,0,0,0,1,0,1,0,0,1,0,0
87,34209.19,6.413823,1,0,0,1,1,0,1,0,0,0,0,0
54,46724.11,6.186245,0,0,0,0,0,0,1,0,0,0,0,0
26,44343.75,9.817377,1,0,1,0,1,0,0,0,0,0,1,0
71,55008.17,10.26151,0,0,0,0,0,0,1,1,1,0,1,0
87,44669.47,3.521663,1,0,0,1,0,0,1,1,0,1,1,0
73,22773.12,7.184528,1,0,0,0,1,0,1,1,1,1,1,0
69,16185.46,12.0769,1,0,0,1,1,0,1,0,0,0,0,0
70,77445.52,5.725979,0,0,0,0,1,0,1,1,1,0,0,0
22,96339.25,10.17641,1,0,0,0,1,0,1,1,1,0,0,0
49,27386.18,11.69753,0,0,1,0,0,1,1,1,1,1,1,0
28,18033.25,7.337078,0,0,1,0,0,0,1,0,0,1,0,0
79,38096.62,9.709458,1,0,0,0,0,1,1,1,0,1,0,0
46,54079.21,7.362249,0,0,0,0,0,1,1,0,1,0,0,0
51,54776.36,9.295079,1,0,0,0,1,0,1,1,1,1,0,0
76,27666.82,8.180153,0,0,0,0,1,0,1,1,0,1,1,1
75,14788.19,14.82937,0,0,1,0,1,0,1,1,0,0,1,0
80,50705.77,12.9098,0,0,0,1,0,1,1,0,1,0,1,0
51,5871.1,4.141424,1,0,0,0,0,1,1,0,0,1,0,0
71,94076.08,7.605146,0,0,1,0,0,0,0,1,0,1,0,0
73,23553.3,9.146769,1,0,0,0,1,0,1,0,1,0,0,0
66,44541.99,9.06755,1,0,0,1,0,1,1,1,0,0,0,0
78,43747.73,11.47664,0,0,0,1,0,1,1,0,1,1,1,0
47,35696.39,17.38034,0,0,1,0,0,1,1,0,0,0,1,0
85,18273.34,10.19528,1,0,0,0,1,0,1,1,0,1,0,0
52,41329.2,5.217412,0,0,0,1,1,0,1,0,0,0,0,0
29,80683.44,11.77618,1,0,0,1,1,0,1,0,1,0,1,0
49,131647.5,9.740724,1,0,0,1,0,0,1,0,0,1,1,0
49,20541.47,9.699018,0,0,0,0,0,0,1,1,0,0,0,0
37,12125.2,2.864423,1,0,1,0,0,1,1,1,1,1,1,0
70,32332.63,11.82086,1,0,0,1,1,0,1,0,0,0,0,0
39,31680.79,11.12098,0,0,0,1,1,0,0,1,0,0,0,0
47,46701.02,6.071604,1,0,0,0,1,0,1,1,0,1,0,0
59,38226.33,12.26505,0,0,1,0,0,0,1,0,1,0,1,0
73,7780.59,6.963307,0,0,0,1,1,0,1,0,0,1,0,0
78,38511.78,6.423763,0,0,1,0,1,0,1,0,1,1,1,0
87,10311.58,8.315119,0,0,0,0,1,0,1,0,0,0,0,0
43,76301.97,9.058356,1,0,0,1,0,0,1,0,0,1,1,0
41,32105.64,12.78937,1,0,1,0,0,0,1,1,0,1,1,0
37,30320.37,7.885518,1,0,1,0,0,1,1,1,1,1,0,0
89,74303.71,12.21401,0,0,0,0,0,1,1,1,0,1,0,0
24,100029.1,16.1971,1,0,0,1,0,0,1,0,0,1,0,1
50,6754.71,8.381855,0,0,1,0,0,1,1,0,1,0,0,0
78,40810.36,7.466966,0,0,1,0,0,1,1,1,0,0,1,0
18,21400.67,11.6213,1,0,0,0,0,1,1,0,1,1,1,0
27,9395.57,10.69919,0,0,1,0,1,0,1,1,0,1,0,0
58,36531.81,13.73892,1,0,0,0,0,0,1,0,0,1,0,0
39,13883.75,8.718083,1,0,1,0,1,0,1,0,1,0,1,0
87,98072.18,3.737016,1,0,0,0,0,0,1,0,1,0,0,0
67,17018.27,11.55215,1,0,1,0,1,0,0,0,0,1,1,0
72,73130.15,9.172161,1,0,0,1,0,1,1,0,0,0,1,0
44,95564.57,8.103596,0,0,0,1,0,0,1,1,1,0,1,0
64,30931.95,8.038547,1,0,0,1,0,0,1,1,0,1,0,0
76,47159.92,12.98739,0,0,0,1,0,1,1,0,1,1,0,0
48,13039.56,10.92729,0,0,0,0,1,0,1,0,0,1,1,0
46,17974.25,13.11159,0,0,0,1,1,0,1,0,0,0,0,0
59,26317.37,10.83154,1,0,1,0,1,0,0,0,1,1,0,1
53,160862.9,3.4579,1,0,0,0,1,0,1,0,0,0,1,0
51,47659.53,9.840486,0,0,1,0,0,0,1,1,1,1,0,0
38,58762.0,11.03118,0,0,0,1,1,0,1,0,0,1,0,0
22,71459.96,8.510764,1,0,0,1,0,1,1,0,0,0,1,0
45,79363.76,9.865242,0,0,1,0,0,0,0,0,1,1,0,1
67,22326.55,10.51705,1,0,1,0,1,0,1,1,1,0,0,0
71,23360.78,13.01854,0,0,0,1,0,1,1,1,1,0,0,0
36,106700.6,8.844759,0,0,0,1,0,1,1,0,0,0,0,0
83,50525.18,9.835454,1,0,0,1,0,0,1,1,1,1,0,0
78,38259.59,10.94626,1,0,0,1,0,0,1,1,1,1,1,0
74,48478.65,6.224191,0,0,0,1,0,0,1,0,0,1,1,0
89,14208.46,10.42188,1,0,0,1,0,1,1,0,1,0,1,0
77,62758.96,11.67521,1,0,1,0,1,0,1,1,1,1,0,0
88,51179.24,8.490049,1,0,0,1,1,0,1,1,0,1,1,1
58,58834.68,8.796769,0,0,0,0,0,1,1,1,0,0,0,0
79,42887.04,7.539443,1,0,1,0,1,0,1,0,0,1,0,0
45,220383.0,7.925637,1,0,0,1,1,0,1,0,1,0,0,0
88,17824.03,11.96892,1,0,0,1,0,0,1,0,0,0,0,0
60,46550.44,13.44192,1,0,0,1,1,0,1,1,1,1,0,0
72,42700.87,15.71134,0,0,1,0,0,1,0,1,1,0,1,0
50,116562.7,9.336313,1,0,0,1,0,0,1,1,0,0,0,0
59,50308.74,16.29437,0,0,0,0,1,0,1,0,1,0,0,0
88,130048.4,10.55942,0,0,1,0,1,0,1,1,0,1,0,0
21,39441.87,6.388387,0,0,0,1,0,0,1,1,0,1,1,1
63,28253.53,8.305023,1,0,0,0,1,0,1,1,0,1,1,0
41,106862.5,8.006363,0,0,0,1,0,1,1,0,0,1,0,1
80,41893.09,4.545308,1,0,1,0,1,0,1,0,1,0,1,0
34,69150.98,11.46918,1,0,1,0,0,1,1,1,1,0,1,0
62,38691.22,14.09089,1,0,0,1,0,0,1,0,1,1,0,0
19,93517.61,12.85222,1,0,0,1,0,0,1,0,0,0,0,0
45,7998.07,7.45222,0,0,0,0,0,1,1,1,1,0,0,0
85,19354.83,6.473077,0,0,0,0,1,0,1,0,1,1,1,0
39,46288.04,5.375651,1,0,0,1,0,0,1,1,1,0,1,0
59,5884.45,2.970156,0,0,0,0,1,0,1,1,0,1,0,0
23,32255.86,10.0547,0,0,1,0,1,0,0,1,0,1,1,0
18,47145.15,6.182063,1,0,0,0,1,0,1,0,0,0,0,0
35,33081.5,16.2337,1,0,0,0,0,0,1,0,0,1,1,0
79,48011.59,8.447596,0,1,0,1,1,0,1,0,0,1,1,0
77,54548.92,9.987264,1,0,1,0,1,0,1,1,0,1,0,0
38,48724.89,12.87371,1,0,1,0,0,1,1,0,0,1,1,0
24,11566.91,6.888013,0,0,0,0,1,0,1,1,1,0,0,0
26,9362.64,12.49043,1,0,1,0,0,0,1,0,1,1,1,0
54,54726.01,8.218342,0,0,0,0,0,1,1,0,1,0,0,0
48,28251.23,6.038077,0,0,1,0,0,0,1,1,1,1,1,0
69,49245.97,15.43806,1,0,0,1,0,1,1,0,0,0,1,0
87,67379.0,10.444,0,0,1,0,0,1,1,0,0,0,0,0
23,8549.99,7.733514,0,0,0,0,0,1,1,1,1,1,0,0
21,23794.39,9.368647,1,0,0,1,1,0,1,1,1,0,1,0
73,32631.96,9.687778,1,0,0,0,1,0,1,1,0,1,1,0
48,61763.76,8.187755,0,0,1,0,0,0,1,1,1,0,0,0
39,58807.77,10.7472,1,0,0,1,1,0,1,0,1,0,0,0
53,27857.09,5.365486,1,0,0,0,0,0,1,0,1,0,1,0
34,24721.14,7.323119,0,0,0,1,0,0,1,0,0,1,0,0
18,51899.15,5.072082,0,0,0,1,1,0,1,0,0,0,0,0
86,54397.09,12.96235,0,0,0,1,0,1,1,0,1,0,0,0
81,21145.92,12.02273,1,0,0,0,0,0,1,1,1,0,1,0
45,48863.25,9.966641,1,0,0,0,1,0,1,1,0,0,1,0
61,14976.0,8.297271,1,0,0,1,0,0,1,0,1,1,0,1
56,17885.01,7.935437,0,0,1,0,0,0,1,0,0,0,1,0
72,69163.69,4.150543,1,0,1,0,1,0,1,1,0,1,1,0
78,72121.31,7.291041,1,0,0,0,1,0,1,0,1,1,0,0
85,16055.06,3.492741,0,0,0,1,1,0,1,0,0,1,1,0
27,28377.8,6.516318,0,0,0,1,0,1,1,0,0,0,0,0
42,73776.62,12.92975,1,0,0,1,0,1,1,0,0,1,0,0
21,23445.49,8.435589,0,0,1,0,0,1,1,0,0,1,0,0
24,114405.4,10.8124,0,0,1,0,0,0,1,0,0,0,0,0
54,44990.6,7.534976,1,0,0,1,1,0,1,1,1,1,0,0
61,10568.63,14.19495,1,0,0,0,0,0,1,0,0,0,0,0
39,38381.92,10.6514,0,0,1,0,1,0,1,1,0,1,0,0
78,48148.86,12.16455,1,0,0,1,0,0,0,1,0,1,1,1
36,29547.56,11.08317,0,0,0,0,0,0,1,1,1,0,0,0
43,11962.55,9.519194,0,0,1,0,0,1,1,0,1,1,0,0
77,35075.03,5.987646,1,0,0,0,0,0,1,0,0,1,0,0
89,43120.73,11.4493,0,0,0,0,0,0,1,0,0,1,0,1
83,12886.92,12.79836,0,0,0,1,0,0,1,0,1,1,1,0
66,43202.68,10.72389,0,0,1,0,0,0,1,0,1,0,1,0
22,43147.9,9.462909,0,1,1,0,0,0,1,1,0,0,0,0
38,92352.67,7.82306,0,0,0,1,1,0,1,1,1,0,1,0
53,75181.43,7.778555,0,0,0,0,1,0,1,1,0,0,0,0
35,9377.76,7.510036,0,0,0,0,0,1,1,0,1,1,0,0
89,34774.75,12.13849,1,0,0,1,0,1,1,1,0,0,0,0
41,25377.95,7.175155,1,0,0,0,0,0,1,0,0,1,1,0
38,45285.69,9.353272,0,0,1,0,1,0,1,1,0,1,1,0
22,37522.18,14.83824,1,0,0,0,0,0,1,1,0,0,1,0
25,60004.11,10.79749,0,0,0,0,0,0,1,0,1,0,0,0
61,28191.63,10.53761,1,0,1,0,0,0,1,1,1,1,0,1
19,23399.32,12.01345,1,0,1,0,0,0,1,0,0,1,0,0
41,15905.01,4.292596,0,0,1,0,1,0,1,0,1,1,1,0
41,44378.6,10.30107,0,0,0,0,1,0,0,0,0,0,1,0
44,48375.59,9.696499,0,0,0,1,1,0,1,0,0,1,0,0
88,28345.06,10.1548,0,0,1,0,0,0,1,1,1,0,1,0
84,50270.9,10.51502,1,0,0,1,0,1,1,0,1,0,0,0
53,21981.45,7.615853,1,0,1,0,1,0,1,0,0,0,0,0
63,20532.33,6.69757,1,0,1,0,0,1,1,0,1,0,0,0
70,28825.12,10.7725,0,0,1,0,0,1,1,1,0,0,0,0
56,135516.9,12.02785,1,0,0,0,0,0,1,1,0,1,0,0
72,19423.67,4.422037,1,0,0,0,0,0,1,0,0,0,1,0
86,44607.35,19.01962,1,0,0,0,1,0,1,0,0,0,1,0
48,39445.97,10.97816,0,0,0,1,0,0,1,0,1,0,0,0
25,44804.59,8.867392,0,0,0,1,0,1,1,0,0,0,1,0
56,19230.44,8.723478,1,0,1,0,1,0,1,0,0,0,0,0
85,70395.54,6.1871,0,0,0,1,1,0,1,0,0,1,1,0
46,25683.78,9.444243,1,0,0,0,1,0,1,1,1,1,1,0
80,49646.02,11.63026,0,0,0,0,1,0,1,0,1,0,1,0
22,103625.1,10.2793,0,0,0,0,1,0,1,0,0,1,0,0
68,34214.34,16.2496,0,0,1,0,0,0,0,0,1,0,0,0
86,26267.67,10.87855,0,0,0,0,1,0,1,0,0,0,0,0
22,27464.49,9.827132,1,0,1,0,1,0,1,0,0,1,0,0
75,20288.57,4.295919,0,0,1,0,0,0,1,1,0,0,1,0
32,4202.7,14.59844,0,0,1,0,1,0,1,0,0,1,1,0
48,26005.47,7.680029,0,0,0,0,1,0,1,0,0,0,1,0
67,91971.88,9.063775,0,0,0,0,0,1,0,0,0,0,0,0
23,38723.05,11.54518,1,0,1,0,0,0,1,0,1,0,0,0
65,37091.91,10.07092,1,0,0,1,0,0,1,0,0,0,1,0
46,75795.76,14.51799,0,0,0,0,1,0,1,0,0,1,1,0
67,23891.75,7.533135,0,0,0,0,1,0,1,0,1,1,0,0
75,33366.03,11.59798,0,0,1,0,0,1,1,0,1,0,0,0
20,94995.33,7.957,0,0,1,0,0,1,1,0,0,1,0,0
58,15534.39,8.805078,1,0,0,0,1,0,1,1,0,1,1,0
68,21216.13,11.75049,0,0,0,0,0,0,1,1,1,1,0,0
63,44689.55,11.77649,1,0,0,1,0,1,1,1,1,1,1,0
53,13631.9,4.529978,0,0,0,1,1,0,1,0,1,0,0,0
28,70312.37,11.25449,1,0,1,0,0,0,1,1,1,1,1,0
34,8758.69,7.524412,1,0,0,0,0,1,0,1,1,0,1,0
37,19872.48,9.445157,1,0,0,0,1,0,1,0,1,1,1,1
39,110579.2,10.62755,0,0,0,0,0,1,1,1,0,1,0,0
57,12602.8,13.71294,1,0,0,1,1,0,1,0,0,1,0,0
23,26909.8,6.625411,1,0,0,1,0,0,1,0,1,1,0,0
56,23021.26,5.401204,1,0,0,0,0,0,1,1,0,0,1,0
88,151181.8,6.918882,0,0,0,1,0,1,1,0,1,1,0,0
54,87268.6,8.304825,1,0,0,1,0,1,1,1,1,1,1,0
61,954.43,6.440184,0,0,0,0,0,0,1,0,0,0,1,0
71,36171.71,9.638183,1,0,0,0,0,0,1,1,0,0,0,0
72,16643.07,10.75837,0,0,0,1,1,0,1,0,1,0,1,0
65,36242.89,11.27386,1,0,0,0,0,1,1,1,0,1,0,0
40,19218.35,7.027042,1,0,0,0,0,0,1,1,1,0,1,0
83,29762.63,10.76461,0,1,0,1,0,1,1,0,1,1,0,0
88,12344.99,7.595239,1,0,1,0,1,0,1,0,1,0,0,0
48,37586.34,11.65895,0,0,0,1,1,0,0,0,0,0,1,0
33,33934.52,10.49951,0,0,1,0,1,0,1,0,0,1,1,0
37,67720.61,8.291987,0,0,0,1,1,0,1,0,0,0,0,0
70,33818.46,6.601658,1,0,1,0,0,0,1,1,0,0,1,0
31,2526.17,6.130902,1,0,0,0,1,0,1,1,0,1,0,0
31,28436.06,6.622338,0,0,0,0,0,0,1,0,0,0,1,0
55,10326.88,11.89907,1,0,0,1,1,0,1,0,1,0,1,0
80,24964.32,10.04016,0,0,1,0,1,0,0,1,1,0,0,0
76,32161.46,7.419786,0,0,0,1,1,0,1,1,1,0,1,0
28,39496.24,11.24098,0,0,1,0,0,1,1,0,0,0,0,0
27,33704.46,15.17072,1,0,0,0,0,0,1,0,1,0,0,0
77,26636.01,9.659487,0,0,1,0,0,0,0,0,0,0,1,0
52,14352.01,8.54404,1,0,1,0,0,0,1,1,0,0,0,0
49,9043.47,11.33568,1,0,1,0,0,0,1,0,1,0,0,0
20,9516.26,8.533536,0,0,0,1,0,0,0,0,1,1,1,0
41,22112.6,12.90165,0,0,0,0,1,0,1,0,1,0,1,0
53,71367.15,12.19855,0,0,1,0,1,0,0,1,1,1,1,0
48,32177.35,13.70607,1,0,0,1,1,0,1,0,0,1,0,0
53,20041.91,10.74356,1,0,0,0,0,0,1,1,0,1,0,0
82,59338.19,10.45413,1,0,0,0,1,0,1,0,1,0,0,0
79,29254.96,13.64677,1,0,1,0,0,0,0,0,0,1,0,0
66,49519.95,2.818423,0,0,0,0,0,0,1,0,0,1,0,0
18,33028.82,12.67905,0,0,1,0,0,0,1,1,0,1,0,0
72,19527.71,11.89135,0,0,0,1,0,1,1,0,0,0,0,0
52,33425.04,6.580222,0,0,0,1,0,0,1,1,1,0,1,0
76,68192.09,13.94776,0,0,0,0,0,0,1,0,0,1,1,0
49,51058.06,5.379363,1,0,0,1,0,0,1,1,0,1,0,1
47,31344.35,13.87639,0,0,0,1,1,0,1,1,1,1,1,0
76,35825.11,12.10925,1,0,0,1,0,1,1,0,1,0,1,0
23,71070.02,9.592831,1,0,0,1,0,0,1,0,0,0,0,0
68,23670.0,9.303023,0,0,0,0,0,0,1,0,1,0,1,0
38,17845.39,13.3707,0,0,1,0,0,0,1,0,0,0,0,0
89,26652.94,7.951989,0,0,0,1,1,0,1,0,1,0,1,0
73,59640.61,9.281101,0,0,1,0,0,0,1,1,1,0,0,0
33,27059.29,11.13076,0,0,0,1,1,0,1,1,0,0,1,0
69,79594.91,9.604892,0,0,1,0,0,0,1,0,0,0,0,0
24,21531.39,8.289386,1,0,0,1,0,0,1,0,0,0,1,0
78,74885.9,4.83352,0,0,0,1,0,0,1,1,1,0,0,0
77,26011.14,6.464209,1,0,0,0,1,0,1,1,1,1,0,0
28,62820.43,5.416075,1,0,0,1,0,0,1,1,1,0,0,0
26,13665.81,5.101935,1,0,0,1,0,1,1,0,0,0,1,0
59,41102.74,11.03032,0,0,0,1,1,0,1,0,0,0,0,0
24,17280.46,9.980935,0,0,1,0,0,0,0,0,0,1,0,0
71,16028.17,10.79407,1,0,0,1,0,0,1,0,1,1,1,0
65,78464.32,7.9119,1,0,0,0,0,1,1,0,0,1,0,1
88,65204.61,10.77849,1,0,0,1,0,0,1,0,0,0,1,0
19,41237.45,9.762623,1,0,0,1,1,0,1,0,1,0,0,0
44,43864.93,8.590621,1,0,0,0,1,0,1,0,0,1,1,0
67,5096.68,7.235107,1,0,1,0,0,1,1,1,1,1,1,0
62,39830.33,4.789545,0,0,0,1,0,0,1,0,1,1,0,0
43,46515.2,6.029557,0,0,1,0,0,0,1,1,1,0,1,0
26,17602.49,7.880869,0,0,0,1,0,0,1,0,0,0,1,0
82,38203.16,10.38934,1,0,0,0,1,0,1,1,0,0,0,0
41,35600.06,11.03469,0,0,0,1,0,0,1,0,1,0,1,0
46,36435.66,11.71392,0,0,0,0,1,0,1,1,0,1,1,0
21,30431.48,8.782589,0,0,0,1,0,0,1,0,0,0,1,0
33,13599.19,7.645128,1,0,0,1,1,0,1,0,0,0,0,0
39,27140.46,8.893054,1,0,1,0,1,0,1,1,0,0,0,0
62,161251.0,10.05354,1,0,0,1,0,0,1,1,0,1,0,1
63,53320.87,16.07996,1,0,0,1,0,1,1,0,0,1,0,0
80,32687.28,3.518516,1,0,1,0,0,0,1,1,1,1,0,0
18,23570.06,5.750742,1,0,0,1,0,1,1,0,1,1,0,0
58,49336.26,15.38413,1,0,0,1,0,0,1,0,0,1,0,0
54,18407.87,7.394425,0,0,0,1,1,0,1,0,0,0,0,0
89,12747.26,8.458751,0,0,0,1,0,1,1,0,0,0,1,0
23,95198.64,12.46017,0,0,1,0,1,0,1,0,1,1,1,0
22,46466.83,10.32976,0,0,1,0,0,1,0,1,0,0,0,0
72,10178.42,6.111571,1,0,1,0,0,0,1,1,1,0,0,0
81,30082.5,10.47027,0,0,0,1,1,0,0,0,1,0,1,0
56,4666.08,8.952474,1,0,0,0,1,0,1,0,0,0,1,0
28,93285.19,7.797079,0,0,1,0,0,1,1,1,0,0,1,0
36,52493.72,7.678366,1,0,1,0,1,0,1,0,0,0,0,0
37,17952.0,11.22426,0,0,0,1,1,0,1,0,0,1,0,0
89,35559.68,8.845809,1,0,1,0,0,1,0,1,1,0,1,0
30,50577.25,10.31021,1,0,0,0,0,0,0,0,1,0,0,0
75,43085.55,12.32892,1,0,0,1,0,1,1,0,0,1,0,0
46,75711.93,12.90571,1,0,0,1,0,1,1,1,0,0,0,0
33,19922.88,9.90031,0,1,0,1,0,0,1,1,0,0,0,0
83,3905.36,4.066808,1,0,0,1,1,0,1,0,0,1,0,0
77,37283.81,8.996808,1,0,0,1,1,0,0,0,0,0,0,0
21,212255.3,8.364859,0,0,1,0,0,1,1,0,0,0,0,0
19,27844.19,7.227551,1,0,0,1,1,0,1,1,1,0,1,0
84,8293.64,8.113794,0,0,1,0,1,0,1,0,1,0,1,0
56,17014.29,11.80986,0,0,0,1,1,0,1,1,0,1,0,0
51,49525.96,10.33885,0,1,1,0,1,0,1,0,0,0,1,0
53,21581.2,10.25287,0,0,0,0,1,0,1,1,0,1,0,0
50,71436.4,3.522063,0,0,0,1,0,0,1,0,0,0,0,0
54,19435.67,12.36842,0,0,0,0,0,0,1,0,0,0,0,0
81,15263.7,16.4022,0,1,0,0,0,1,0,1,1,0,1,0
26,48071.63,9.245843,0,0,0,1,1,0,1,0,0,1,1,0
32,58057.2,10.74677,0,0,1,0,1,0,1,0,1,0,0,0
72,29830.87,12.83369,0,0,1,0,1,0,1,0,0,1,1,0
88,57580.18,7.378299,1,0,0,1,0,0,1,0,0,1,1,0
70,12621.78,2.911116,0,0,1,0,0,0,1,0,1,0,1,0
84,48689.21,15.49091,1,0,0,0,0,1,1,1,1,0,1,0
75,48524.09,7.516963,1,0,0,0,1,0,1,0,0,1,0,1
77,32773.01,13.44778,0,0,0,1,1,0,1,0,0,0,0,0
65,27535.44,9.233939,1,0,1,0,1,0,1,0,1,1,0,0
26,41514.67,8.370994,1,0,0,1,0,0,1,0,1,0,0,0
62,33247.66,17.10685,1,0,0,0,0,1,1,0,0,0,0,0
20,17163.24,7.175714,0,0,0,1,1,0,1,1,1,1,0,0
21,9572.9,7.144953,0,0,1,0,1,0,1,0,0,1,0,0
37,4874.95,6.720424,0,0,0,1,1,0,1,0,0,1,0,0
79,30057.73,17.30888,0,0,0,1,0,0,1,0,1,0,0,0
29,21616.86,14.41202,1,0,1,0,0,0,1,0,0,0,1,0
26,13101.08,10.8327,1,0,0,0,1,0,1,1,0,1,0,0
52,32007.27,10.72061,1,0,0,1,1,0,1,1,1,0,0,0
23,23704.58,9.787662,1,0,0,0,0,1,1,1,1,1,0,0
39,6536.16,12.67033,0,0,0,0,0,0,1,0,1,1,0,0
32,27450.44,11.05688,1,0,0,1,0,0,1,1,1,1,0,0
84,39086.8,14.03612,0,0,1,0,0,1,1,0,1,1,0,0
29,16604.79,11.78548,1,0,0,0,0,0,1,0,0,0,0,0
